"payungusang
@payungusang
·
Nov 10, 2011",N/A,lebih milih makan #indomie daripada makan daging2 ini,2011-11-10T14:24:50.000Z
"Wai l puka
@mypokah
·
Nov 13, 2011",N/A,Makan #indomie smbil ntn bola.. °\(^▿^)/°,2011-11-13T13:28:23.000Z
"payungusang
@payungusang
·
Nov 3, 2011",N/A,"kaloo tau hujannya laammmmaaaa bgini hrsnya gw td sedia #indomie 1 kardus -,-",2011-11-03T11:32:48.000Z
"putricepe
@putricepe
·
Nov 12, 2011",N/A,"Oke. Mari kita masak #indomie *lirik manja 
@IanGenduuut",2011-11-12T11:50:30.000Z
"Yusnan Maulana R.
@yusnanmaulana
·
Dec 16, 2011",N/A,"Itu ceritamu apa ceritaku #indomie RT 
@hanafimhc
: mimpi ku cita-cita ku :pRT 
@yusnanmaulana
 Mimpiiiiiiiiii bgd lo ... http://m.tmi.me/jo6oE",2011-12-15T17:47:50.000Z
"Felicia Rossana
@FelizFe
·
Dec 9, 2011",N/A,"Lagi malem,dingin emang paling enak makan indomie goreng pake telor.. Ini ceritaku,apa ceritamu? #indomie",2011-12-09T12:48:48.000Z
"Mico Wendy 
@micowendy
·
Dec 8, 2011",N/A,I hate you #indomie !! {lagi memotivasi diri}.,2011-12-07T16:21:29.000Z
"narenda
@narenda
·
Dec 7, 2011",N/A,Jam dimana para batman kelaparan *termasuk gwa* #indomie anyone?,2011-12-06T16:58:42.000Z
"Onyi
@Onyinyechi____
·
Nov 28, 2011",N/A,"Ȋ̝̊̅ wan eat oh""
@Meez_TakenID
: #indomie tins""",2011-11-27T18:34:16.000Z
"M Reza Faisal
@mrezafaisal
·
Nov 23, 2011",N/A,tidak cukup hanya sebungkus #indomie #fb,2011-11-23T04:46:15.000Z
"Andro Geraldy™
@AndroGeraldy
·
Dec 12, 2011",N/A,Enaknya makan #indomie hujan2 gini :P,2011-12-12T12:08:55.000Z
"Marcellina Leonora
@Marcellina
·
Nov 15, 2011",N/A,sudah cukup 2 hari bersamamu. dan malam ini adalah malam terakhir bagi kita (kok jd kayak lagu dangdut ya?) Kita putus sementara #indomie,2011-11-15T15:37:40.000Z
"cuma ngomong saja
@cumangomongsaja
·
Nov 24, 2011",N/A,"Sayang, aku laper nih. | ya sudah, masak aja #indomie kalau males keluar! #cuek",2011-11-24T13:18:20.000Z
"Jessie
@jeesheca
·
Oct 15, 2011",N/A,"malem"" nntn film india sambil makan #INDOMIE :) ini ceritaku apa ceritamu? :D",2011-10-15T14:14:51.000Z
"Ruang Rindu
@ovienstein
·
Oct 13, 2011",N/A,"Waktu ilang waktu gue lagi makan #indomie.. Itu deritaku, apa deritamu ? RT 
@AciiDR
: Pastii bkan anak STT PLN yah ... http://m.tmi.me/h4Ckm",2011-10-13T00:30:06.000Z
"Ajiputra
@matajiputra
·
Oct 23, 2011",N/A,Bikin...ga...bikin...ga...bikin...ga... #indomie,2011-10-23T15:31:48.000Z
"Adjie HS
@ajisuc
·
Sep 29, 2011",N/A,Makan mie sedaaap dolo | bosen #indomie,2011-09-29T03:33:04.000Z
"黒猫 
@bonk_taishou
·
Oct 20, 2011",N/A,"oke,semangkok #indomie ayam spesial panas sebelum tidur :)",2011-10-19T17:30:26.000Z
"HUCAR go go go
@hucarrr_
·
Oct 15, 2011",N/A,"ini cerita mu. apa ceritanya? RT 
@henry_christian
: cinta itu bagaikan sebungkus #indomie",2011-10-15T10:17:33.000Z
"Mutiah Arsyuddin
@mutiarsyuddin
·
Oct 23, 2011",N/A,"meNgidamKan , #indomie goreng... 2 bungkus, dan bukan yg jumbo...",2011-10-23T12:50:04.000Z
"FaisalR
@theicla
·
Sep 30, 2011",N/A,"Menu sarapan favourite : indomie goreng + telur ceplok, gak ada yg ngalahin dh #indomie",2011-09-30T00:46:23.000Z
username,handle,content,time
"Ruang Rindu
@ovienstein
·
Oct 13, 2011",N/A,"Waktu ilang waktu gue lagi makan #indomie.. Itu deritaku, apa deritamu ? RT 
@AciiDR
: Pastii bkan anak STT PLN yah ... http://m.tmi.me/h4Ckm",2011-10-13T00:30:06.000Z
"Ajiputra
@matajiputra
·
Oct 23, 2011",N/A,Bikin...ga...bikin...ga...bikin...ga... #indomie,2011-10-23T15:31:48.000Z
"Adjie HS
@ajisuc
·
Sep 29, 2011",N/A,Makan mie sedaaap dolo | bosen #indomie,2011-09-29T03:33:04.000Z
"黒猫 
@bonk_taishou
·
Oct 20, 2011",N/A,"oke,semangkok #indomie ayam spesial panas sebelum tidur :)",2011-10-19T17:30:26.000Z
"HUCAR go go go
@hucarrr_
·
Oct 15, 2011",N/A,"ini cerita mu. apa ceritanya? RT 
@henry_christian
: cinta itu bagaikan sebungkus #indomie",2011-10-15T10:17:33.000Z
"Mutiah Arsyuddin
@mutiarsyuddin
·
Oct 23, 2011",N/A,"meNgidamKan , #indomie goreng... 2 bungkus, dan bukan yg jumbo...",2011-10-23T12:50:04.000Z
"FaisalR
@theicla
·
Sep 30, 2011",N/A,"Menu sarapan favourite : indomie goreng + telur ceplok, gak ada yg ngalahin dh #indomie",2011-09-30T00:46:23.000Z
"aMya MaNiezt
@myamyaa
·
Oct 20, 2011",N/A,Nyarap #indomie dlu lah,2011-10-19T23:58:57.000Z
"Fahmy F
@fahmyfil
·
Sep 29, 2011",N/A,bersiap-siap untuk 4 hari bersama #indomie,2011-09-29T06:41:00.000Z
"narenda
@narenda
·
Oct 12, 2011",N/A,Klo jam segini masih hidup yang di perut pasti berulah #indomie,2011-10-11T18:06:03.000Z
"Evan
@evanffun
·
Oct 4, 2011",N/A,"Di iklan #indomie yg paling baru, ada buku #manajemenkeuangan bikin trauma ajah ,, -_-",2011-10-04T05:27:30.000Z
"YNWA
@ignatiusindro
·
Oct 12, 2011",N/A,"Tuh 
@merahjendral
 mending tragedi #indomie deh RT 
@detikcom
: Astaga! Sekarat Usai Bercinta Krn Sperma Mengandung Kacang http://de.tk/f4uxG",2011-10-11T17:29:35.000Z
"Тихий
@kadp_project
·
Oct 6, 2011",N/A,Dulu aq pling suka mkn indomie. tp semua sdh berubah sjk negara api menyerang. hanya avatar yg dpt membelikan aq indomie..   #Iklan #Indomie,2011-10-06T10:43:53.000Z
"FFP
@falen_fajar
·
Oct 26, 2011",N/A,"ABIS UJAN, ENAK NYA MAKAN #INDOMIE NIH
INILAH CERITAKU. APA CERITAMU?
:-D
WKWKWKWK",2011-10-26T06:30:49.000Z
"BA SA BA SI
@IBNUCIPTAS
·
Oct 19, 2011",N/A,"saya udh bikin 2 cerita..ini komikku..mana komikmu ?#indotang #indomie kentang@ubeubeube 
@funartic
 
@andreedaviidd
 @fixxhit 
@lamecakep",2011-10-18T16:28:11.000Z
"ATID 
@astrid_jovanka
·
Sep 26, 2011",N/A,Abis minumin obat skg malah laper #indomie berbicara,2011-09-25T18:13:38.000Z
"Donan Wijaya (D)
@donanwijaya
·
Oct 2, 2011",N/A,"Hari ini nyetir 650+ km, ini ceritaku, apa ceritamu? #Indomie",2011-10-02T15:32:03.000Z
"ASKO
@tyasasko
·
Sep 30, 2011",N/A,"Udah sikatttssss #indomie :p RT @pgh_nirm: 
@AndinNugroho
 waduuh.. Hehe. Ngelirik 
@infosehat
 dulu ah.. :p",2011-09-29T19:51:10.000Z
"Homer M. Azhari
@tumitumtum
·
Oct 11, 2011",N/A,"Bikin kadar pigmen tinggi mungkin sob *kabur* RT 
@sheggario
: Siapa bilang #KFC & #Indomie bikin gendut & bego? liat aja gw! Sehat & cerdas!",2011-10-11T09:44:23.000Z
"Zico Fernando
@ZicoFernando
·
Sep 1, 2011",N/A,"Aneh bin ajaib! Rumah gua nyetok #indomie lagi! Hebaaaat! Ini ceritaku, apa ceritamu http://lockerz.com/s/134688825",2011-09-01T01:52:24.000Z
"robs
@robbyansyah
·
Sep 20, 2011",N/A,"ini juga senang, senang sekali :) RT 
@karfianda
: duh sampe tumpah2 #indomie http://lockerz.com/s/140203781",2011-09-19T17:42:12.000Z
"Femz
@femi_shanki
·
Sep 16, 2011",N/A,"Cu fud...RT 
@semirahh
: #INDOMIE!",2011-09-15T16:44:15.000Z
"Adjie HS
@ajisuc
·
Sep 8, 2011",N/A,Bro madang #indomie bro :O,2011-09-08T14:45:53.000Z
"黒猫 
@bonk_taishou
·
Aug 30, 2011",N/A,Dimanapun kapanpun #indomie emang ngangenin. Ini deritaku apa deritamu?,2011-08-29T19:07:49.000Z
"黒猫 
@bonk_taishou
·
Sep 9, 2011",N/A,sahabat setia anak kos emang #indomie deh.. ini ceritaku apa ceritamu?,2011-09-08T17:42:07.000Z
"Madz
@mada_wu
·
Sep 20, 2011",N/A,nih versi instagramnya #indomie http://instagr.am/p/NjCym/,2011-09-19T16:08:44.000Z
"Adjie HS
@ajisuc
·
Sep 6, 2011",N/A,"#indomie sik RT 
@adinekonugroh0
: Aku ngelih... Maem maem",2011-09-06T15:44:46.000Z
"Adjie HS
@ajisuc
·
Sep 6, 2011",N/A,"Ho'o rata2 isih do mudik,asemok RT 
@adinekonugroh0
: Burjone rung bukak e Jik RT @adjjiie #indomie sik RT (cont) http://wl.tl/TRVpA",2011-09-06T15:49:28.000Z
username,handle,content,time
"Femz
@femi_shanki
·
Sep 16, 2011",N/A,"Cu fud...RT 
@semirahh
: #INDOMIE!",2011-09-15T16:44:15.000Z
"Adjie HS
@ajisuc
·
Sep 8, 2011",N/A,Bro madang #indomie bro :O,2011-09-08T14:45:53.000Z
"黒猫 
@bonk_taishou
·
Aug 30, 2011",N/A,Dimanapun kapanpun #indomie emang ngangenin. Ini deritaku apa deritamu?,2011-08-29T19:07:49.000Z
"黒猫 
@bonk_taishou
·
Sep 9, 2011",N/A,sahabat setia anak kos emang #indomie deh.. ini ceritaku apa ceritamu?,2011-09-08T17:42:07.000Z
"Madz
@mada_wu
·
Sep 20, 2011",N/A,nih versi instagramnya #indomie http://instagr.am/p/NjCym/,2011-09-19T16:08:44.000Z
"Adjie HS
@ajisuc
·
Sep 6, 2011",N/A,"#indomie sik RT 
@adinekonugroh0
: Aku ngelih... Maem maem",2011-09-06T15:44:46.000Z
"Adjie HS
@ajisuc
·
Sep 6, 2011",N/A,"Ho'o rata2 isih do mudik,asemok RT 
@adinekonugroh0
: Burjone rung bukak e Jik RT @adjjiie #indomie sik RT (cont) http://wl.tl/TRVpA",2011-09-06T15:49:28.000Z
"黒猫 
@bonk_taishou
·
Sep 22, 2011",N/A,sarapan #indomie + es kopi + es extra joss sangatlah tidak disarankan sodara2..,2011-09-22T04:36:06.000Z
"MVY YYM
@myusmany
·
Aug 27, 2011",N/A,"Emang ngga ringan ngelakuinnya, tapi dengan semangat, Insyallah tahun ini kita menang - kutipan dari #indomie",2011-08-27T01:18:16.000Z
"narenda
@narenda
·
Sep 9, 2011",N/A,#indomie JANGAN #indomie JANGAN #indomie BAIKLAH,2011-09-08T17:48:12.000Z
"Muhammad Hanif
@rasyda
·
Aug 25, 2011",N/A,"saat lagi laper ,ku makan #INDOMIE | ini ceritaku | mana ceritamu ??",2011-08-24T16:18:38.000Z
"narenda
@narenda
·
Sep 9, 2011",N/A,sahur bro sahur #indomie,2011-09-08T19:31:07.000Z
"黒猫 
@bonk_taishou
·
Aug 31, 2011",N/A,"Kangen nih ye RT @OdongApaDongo: mulut udah bosen ama ketupat, opor, rendang dan sejenisnya... bener sekarang kangen sama #indomie --a",2011-08-31T11:23:39.000Z
"Adjie HS
@ajisuc
·
Sep 13, 2011",N/A,waiki wayahnya #indomie kk :D RT @yumnasatyani: lafarr lagiiiii tapi tak napsu makan jika ingat2 hari esokk T____T,2011-09-13T15:33:38.000Z
"dini rubiyatun
@dinirubi
·
Aug 28, 2011",N/A,"""InsyaAllah kita tetap menang"" tagline iklan yg mendoakan #indomie",2011-08-27T18:29:12.000Z
"@NihAkunfake
·
Sep 6, 2011",N/A,Aaammiiinnn.... RT @kidz_fwew: Kita akan selalu menang #indomie,2011-09-06T14:34:10.000Z
"narenda
@narenda
·
Sep 20, 2011",N/A,"Lapar, #indomie jangan #indomie jangan #labil",2011-09-19T17:52:14.000Z
"Adjie HS
@ajisuc
·
Sep 3, 2011",N/A,"Walah jat mending gawe #indomie RT @jati_nc: Tak ada istilah ""kemarin"" utk semangkok soto,, walaupun ini soto emg soto sisa kemaren..",2011-09-03T14:41:40.000Z
"-Irawan-
@hlost
·
Aug 17, 2011",N/A,Cakeep bgt dah lagi puasa gini bau #indomie hadeeh!!,2011-08-17T03:07:35.000Z
"Ridi Fe
@ridife
·
Aug 1, 2011",N/A,alhamdulillah buka hari pertama dengan #indomie...,2011-08-01T11:26:58.000Z
"Sonia Mareta
@OnyaMaretha
·
Aug 15, 2011",N/A,"haha tau aje, udeh aah cusss* *trikselimut,pelukeka* haha RT @TaulDelicious: MARKIBO abis #INDOMIE (cont) http://wl.tl/xmuFA",2011-08-14T18:03:14.000Z
"Metha Yulinda Amansy
@MethaBuncit
·
Jul 26, 2011",N/A,"Kelaperan jam segini,trus aku kedapur cuma ada #indomie sm nasi putih,apa boleh buat,aku goreng ikan #gaknyambung,ini critaku apa critamu?",2011-07-25T16:13:13.000Z
"Munzali Abdullahi
@munzalikw
·
Aug 15, 2011",N/A,"kai! ai bari kawai RT @DadiRimez: ""
@DatAfricanKid
: na gode maza RT DadiRimez:  #Indomie"" » Sun iya ne?",2011-08-15T02:23:45.000Z
"Imam Asyari
@imamasyari
·
Aug 3, 2011",N/A,"Dulu gue pernah saur pake #timun doang, gara"" keabisan Rantang. Untung ada #indomie jadi bisa santap saur penuh Gizi. *ini cerita ku!",2011-08-02T21:20:25.000Z
"Eric Θ♟
@eric_sujoso
·
Aug 4, 2011",N/A,"Oh, ini ceritamu? :p #iklan #Indomie RT 
@maebs
: Wuit.. Untung keretane tepat waktu rek.. Mulih! Luwe! Indomie goreng sudah menunggu",2011-08-03T17:00:20.000Z
"Iraf 
@raf_iraf
·
Aug 11, 2011",N/A,"waktu tinggal di pedalaman papua,aku bela''in beli #Indomie ke belanda..
Ini cerita ku,kamu ga punya cerita?",2011-08-10T22:32:50.000Z
"Tru
@matasapi
·
Aug 15, 2011",N/A,"""insya allah kali ini kt menang"" a bad slogan fr #indomie #ramadhan",2011-08-15T12:49:51.000Z
"Iraf 
@raf_iraf
·
Aug 11, 2011",N/A,"''Neng,Kamu sama kayak #Indomie deh..'' | ''ko' sama??'' | ''Sama-sama,Selera Kuu..'' | ''ih,bisa aja.. #sambitMieSedaap ''",2011-08-10T21:59:31.000Z
username,handle,content,time
"Metha Yulinda Amansy
@MethaBuncit
·
Jul 26, 2011",N/A,"Kelaperan jam segini,trus aku kedapur cuma ada #indomie sm nasi putih,apa boleh buat,aku goreng ikan #gaknyambung,ini critaku apa critamu?",2011-07-25T16:13:13.000Z
"Munzali Abdullahi
@munzalikw
·
Aug 15, 2011",N/A,"kai! ai bari kawai RT @DadiRimez: ""
@DatAfricanKid
: na gode maza RT DadiRimez:  #Indomie"" » Sun iya ne?",2011-08-15T02:23:45.000Z
"Imam Asyari
@imamasyari
·
Aug 3, 2011",N/A,"Dulu gue pernah saur pake #timun doang, gara"" keabisan Rantang. Untung ada #indomie jadi bisa santap saur penuh Gizi. *ini cerita ku!",2011-08-02T21:20:25.000Z
"Eric Θ♟
@eric_sujoso
·
Aug 4, 2011",N/A,"Oh, ini ceritamu? :p #iklan #Indomie RT 
@maebs
: Wuit.. Untung keretane tepat waktu rek.. Mulih! Luwe! Indomie goreng sudah menunggu",2011-08-03T17:00:20.000Z
"Iraf 
@raf_iraf
·
Aug 11, 2011",N/A,"waktu tinggal di pedalaman papua,aku bela''in beli #Indomie ke belanda..
Ini cerita ku,kamu ga punya cerita?",2011-08-10T22:32:50.000Z
"Tru
@matasapi
·
Aug 15, 2011",N/A,"""insya allah kali ini kt menang"" a bad slogan fr #indomie #ramadhan",2011-08-15T12:49:51.000Z
"Iraf 
@raf_iraf
·
Aug 11, 2011",N/A,"''Neng,Kamu sama kayak #Indomie deh..'' | ''ko' sama??'' | ''Sama-sama,Selera Kuu..'' | ''ih,bisa aja.. #sambitMieSedaap ''",2011-08-10T21:59:31.000Z
"Adeline Favian
@Aline_Pabian
·
Aug 3, 2011",N/A,"Saat pada puasa kantin dikantor tutup, padahal ak laper n pengen banget makan indomie. iniceritakuapaceritamu? #indomie",2011-08-03T02:15:06.000Z
"Isanah Rahmawati Ψ
@Isyanaaa
·
Jul 28, 2011",N/A,"ini cerita saya, apa ceritamu #indomie RT @wawausimpsons: Buset udah kaya rebus aja makan paku ikut2 dah *maka… (cont) http://deck.ly/~C8RjB",2011-07-28T13:19:28.000Z
"Ade
@adedeh
·
Aug 20, 2011",N/A,Sedih bacanya :(( RT @ibengyabengki: Ada yg tau kontak #indomie gak? hampir tiap malam sahur pakai indomie (cont) http://tl.gd/cgq0qk,2011-08-20T01:32:52.000Z
"Ah bisa aja nih Hᴏʏ
@xnhoyx
·
Aug 10, 2011",N/A,"Sahur hari ini sendiri, si emak smalem bilang kalo mau sahur ada #indomie di lemari. Ini ceritaku, apa ceritamu?",2011-08-09T20:22:32.000Z
"Nhovri hilman
@opiih
·
Aug 9, 2011",N/A,"Crita #indomie tmnku: karena sering makan indomie, jarang makan nasi ehh masuk RUMAHSAKIT kena tipes, haduh. Apa critamu?",2011-08-09T15:42:21.000Z
"Chairunisa Ananda
@nishadja
·
Aug 22, 2011",N/A,"+ #indomie rebus papah RT 
@nishadja
: Konsentrasi tingkat dewa nntn indonesia vs palestina sama papa n abng ... http://tmi.me/ePlLM",2011-08-22T14:23:17.000Z
"Chyntia Lubis
@cintilubis
·
Aug 9, 2011",N/A,#Indomie memang #Sedap :),2011-08-09T10:11:06.000Z
"Urfa
@urfaqurrotaainy
·
Aug 2, 2011",N/A,"insya Allah, tahun ini kita menang! #Indomie",2011-08-02T14:21:29.000Z
"Urfa
@urfaqurrotaainy
·
Aug 2, 2011",N/A,"Insya Allah, tahun ini kita menang! #Indomie http://tumblr.com/xff3uo0fiq",2011-08-02T14:25:49.000Z
"Chyntia Lubis
@cintilubis
·
Aug 9, 2011",N/A,"RT 
@laurentiusdiota
: RT 
@cintilubis
: #Indomie memang #Sedap :) http://myloc.me/mfswJ",2011-08-09T10:21:52.000Z
"SRYO
@suryoid
·
Jul 15, 2011",N/A,"abis mandi gini yg enak tidur lagi, itu cerita #indomie ku, apa cerita mu?",2011-07-15T00:27:46.000Z
"@Weniptw
·
Jul 14, 2011",N/A,yang gue suka dr twitter? Bisa kenal ama banyak orang dan gak perlu takut. Ini ceritaku apa ceritamu? #indomie,2011-07-14T15:49:42.000Z
"Selvia Farahdiba
@selviafarahdiba
·
Jul 24, 2011",N/A,"Hujan+mati lampu enaknya masak #indomie. Ini ceritaku, apa ceritamu?-_-",2011-07-24T10:05:02.000Z
"𝑒𝓁 𝒽𝒶𝒹𝒾𝒹
@elidarss
·
Jul 24, 2011",N/A,"sekarang ayahku selalu stock #indomie rasa semua daerah, jadi ga usah repot repot keliling indonesia deh. ini ceritaku apa ceritamu?",2011-07-24T06:04:48.000Z
"W. Pramitasari Rizki
@moutenmita
·
Jul 22, 2011",N/A,Semoga #indomie rebus telor+bakso+rawit tadi bisa bikin idung lega #minumobat #hap,2011-07-21T18:16:27.000Z
"SRYO
@suryoid
·
Jul 10, 2011",N/A,"Situasi saat ini: @umamkhaerul_12 tidur, 
@arizinghell
 makan #indomie n @suryosama masih koprol",2011-07-09T20:26:19.000Z
"ekiw_
@eq_equivalent
·
Jul 15, 2011",N/A,masuk MURI? RT @FafaPlow: Gone in 60 seconds. #indomie #lapersih,2011-07-15T08:52:58.000Z
"A D H I E
@adhiemf
·
Jul 19, 2011",N/A,wangi nya bikin gua laperr #INDOMIE,2011-07-19T14:02:30.000Z
"riezKY oktoRAwaty
@riezkylibra80
·
Jul 24, 2011",N/A,ChefJuna: Pastry itu susah! | nah lho! Aku bikin #indomie goreng ae wes qiqiqiq,2011-07-24T11:18:01.000Z
"Aulia 
@hack87
·
Jul 11, 2011",N/A,""" Wisata GRATIS Kementerian Pariwisata dan Kebudayaan Indonesia, Mau?"" di Facebook dah kayak iklan #indomie campur cendol #freak",2011-07-10T16:09:17.000Z
username,handle,content,time
"W. Pramitasari Rizki
@moutenmita
·
Jul 22, 2011",N/A,Semoga #indomie rebus telor+bakso+rawit tadi bisa bikin idung lega #minumobat #hap,2011-07-21T18:16:27.000Z
"SRYO
@suryoid
·
Jul 10, 2011",N/A,"Situasi saat ini: @umamkhaerul_12 tidur, 
@arizinghell
 makan #indomie n @suryosama masih koprol",2011-07-09T20:26:19.000Z
"ekiw_
@eq_equivalent
·
Jul 15, 2011",N/A,masuk MURI? RT @FafaPlow: Gone in 60 seconds. #indomie #lapersih,2011-07-15T08:52:58.000Z
"A D H I E
@adhiemf
·
Jul 19, 2011",N/A,wangi nya bikin gua laperr #INDOMIE,2011-07-19T14:02:30.000Z
"riezKY oktoRAwaty
@riezkylibra80
·
Jul 24, 2011",N/A,ChefJuna: Pastry itu susah! | nah lho! Aku bikin #indomie goreng ae wes qiqiqiq,2011-07-24T11:18:01.000Z
"Aulia 
@hack87
·
Jul 11, 2011",N/A,""" Wisata GRATIS Kementerian Pariwisata dan Kebudayaan Indonesia, Mau?"" di Facebook dah kayak iklan #indomie campur cendol #freak",2011-07-10T16:09:17.000Z
"Suka Suka
@__cya___
·
Jul 20, 2011",N/A,"setiap tetanggaku ada yg meninggal,aku selalu senang,karena pulang tahlilan ak dpt #indomie,andai saja tiap hr tetanggaku ada yg mati pasti",2011-07-20T09:10:19.000Z
"Liat Pojok Bawah
@hawkcdewi
·
Jul 8, 2011",N/A,"RT 
@GalauGokil
: Lapar n' Galau , mau #indomie pake #taro ~",2011-07-07T20:19:48.000Z
"I D H A
@iidhaiidha
·
Jul 9, 2011",N/A,Suatu mlam q jln dg pcarku. Tiba2 prutku lapar. Uang pun tak ada. Jd kujual saja pcarku utk beli sbngkus #indomie. Ini critaku. Klo kmu?,2011-07-09T06:07:57.000Z
"The Sacred Riana
@rianariani
·
Jul 18, 2011",N/A,"indomi jgn pke susuk y XD RT 
@verenayunita
 promo, spy #indomie makin mendunia wkwkw !!",2011-07-17T17:19:36.000Z
"Vian.S
@Eka_oktavianiS
·
Jul 17, 2011",N/A,"Ini bebep ku 
@helziacaesar
, mana bebep mu? #indomie (>ˆ▽ˆ)> ωªªκªªκªª <(ˆ▽ˆ<) gue",2011-07-17T09:03:59.000Z
"Umbara
@UntungAdaTora
·
Jul 24, 2011",N/A,"Bingung memutuskan, rebus apa goreng ya? #indomie",2011-07-24T04:19:07.000Z
"Cut Raisa Prillya
@cutraisa
·
Jul 17, 2011",N/A,"(¬_¬"") RT @irfanipeeeng: sebut sja namany si Poland, dia mencuri pyungku kmrn shngga ak pun tdk bs mbeli #indomie saat hujan krna payung",2011-07-17T14:11:57.000Z
"コルゲート ™
@Wiwid_colgate
·
Jul 16, 2011",N/A,"LOL ""
@haveell
: Dulu pas blm punya lemari, semua baju sy taro di kardus #indomie ..ini ceritaku..apa ceritamu?",2011-07-16T03:28:23.000Z
"myutea
@skinsmoothiara
·
Jul 24, 2011",N/A,Brb warung depan beli #Indomie~,2011-07-24T06:48:38.000Z
"The Sacred Riana
@rianariani
·
Jul 18, 2011",N/A,"kalian bersekongkol~ lgan mana ada dsni T.T RT @JuliuzYeah: RT 
@verenayunita
: #INDOMIE ! wkwk RT 
@rianariani
 sepertinya makanannya gak enak",2011-07-18T03:59:07.000Z
"Afridɑ Redjeb
@AFRIDACHH
·
Jul 8, 2011",N/A,"RT 
@GalauGokil
: rada maksa sih..tapi #indomie pakai #KEJU kayanya enak, serasa bule galau #GG",2011-07-07T16:15:14.000Z
"Adjie HS
@ajisuc
·
Jul 4, 2011",N/A,wareg :) RT @jati_nc: #indomie meneehhh..,2011-07-04T05:11:04.000Z
"ryanaSrizky
@ryanaSrizky
·
Jul 7, 2011",N/A,"Haha bersambung yung! -_-' RT 
@ferdykanz
: Cuma itu ceritamu? #indomie ""
@ryanaSrizky
: Ngindomie bareng @richa_abadiƪ(˘ڡ˘)ʃ""",2011-07-07T04:23:35.000Z
"Iraf 
@raf_iraf
·
Jul 6, 2011",N/A,"Dulu tiap ada bola papa selalu bangunin aku...tapi ngebanguninnya cuma untuk disuruh bikinin #Indomie. Itu ceritaku, apa ceritamu?",2011-07-06T14:24:11.000Z
"Afa espe
@guzzbara
·
Jul 2, 2011",N/A,mending beli yang bagus daripada yg goreng mahal RT @heloritul: kenapa harga #Indomie goreng jadi naek sih *gakNyante -___-,2011-07-02T00:46:23.000Z
"Suka Suka
@__cya___
·
Jul 7, 2011",N/A,beres mandi.....pengen #indomie x),2011-07-07T09:58:29.000Z
"Adjie HS
@ajisuc
·
Jul 8, 2011",N/A,"waktu itu aku masak #indomie, setelah mienya masak aku baru sdar kalo itu mie sedaap.. Ini ceritaku apa ceritamu?",2011-07-07T18:34:14.000Z
"Adjie HS
@ajisuc
·
Jul 7, 2011",N/A,"dl waktu banjir ayahku lebih memilih menyelamatkan sekardus indomie drpd menyelamatkan ak.. itu cerita #indomie ku,apa ceritamu?",2011-07-07T08:12:39.000Z
"Wiwi!
@wiwipratiwi__
·
Jul 4, 2011",N/A,RT @Alya_FamelaTS: Menyebalkan bila lapar tengah malam gk ada makanan. terpaksa #indomie :(,2011-07-03T18:38:34.000Z
"Tukang Ngekeak
@ngekeak
·
Jul 7, 2011",N/A,"#exit heula ah , beuteung aing #galau , :dance #indomie  di #sanguaaan :D http://twitpic.com/5m40at",2011-07-06T16:29:11.000Z
"Ramsdhany  hatami
@Ramsteinsz
·
Jul 7, 2011",N/A,Ketika aku lagi TINGGI perut ku lapar :( .. Trus aku lihat dikulkas ternyata ada #INDOMIE wah senangnya .. Ini cerita ku bagaimana dgn km?,2011-07-06T22:16:03.000Z
username,handle,content,time
"Suka Suka
@__cya___
·
Jul 7, 2011",N/A,beres mandi.....pengen #indomie x),2011-07-07T09:58:29.000Z
"Adjie HS
@ajisuc
·
Jul 8, 2011",N/A,"waktu itu aku masak #indomie, setelah mienya masak aku baru sdar kalo itu mie sedaap.. Ini ceritaku apa ceritamu?",2011-07-07T18:34:14.000Z
"Adjie HS
@ajisuc
·
Jul 7, 2011",N/A,"dl waktu banjir ayahku lebih memilih menyelamatkan sekardus indomie drpd menyelamatkan ak.. itu cerita #indomie ku,apa ceritamu?",2011-07-07T08:12:39.000Z
"Wiwi!
@wiwipratiwi__
·
Jul 4, 2011",N/A,RT @Alya_FamelaTS: Menyebalkan bila lapar tengah malam gk ada makanan. terpaksa #indomie :(,2011-07-03T18:38:34.000Z
"Tukang Ngekeak
@ngekeak
·
Jul 7, 2011",N/A,"#exit heula ah , beuteung aing #galau , :dance #indomie  di #sanguaaan :D http://twitpic.com/5m40at",2011-07-06T16:29:11.000Z
"Ramsdhany  hatami
@Ramsteinsz
·
Jul 7, 2011",N/A,Ketika aku lagi TINGGI perut ku lapar :( .. Trus aku lihat dikulkas ternyata ada #INDOMIE wah senangnya .. Ini cerita ku bagaimana dgn km?,2011-07-06T22:16:03.000Z
"Jati Nurcahyo
@Jati_N
·
Jul 4, 2011",N/A,#indomie meneehhh..,2011-07-04T05:04:02.000Z
"Kalimat Tweet Humor
@KalimatHumor
·
Jul 5, 2011",N/A,"Dlu sewaktu ada prtndingan bola papa slalu ngebangunin aku dan msak indomie, lalu saat mau nton bru sdar klo kita gapunya TV! #Indomie #KH",2011-07-05T14:17:38.000Z
"Muhammad F. Reza
@Ejahh
·
Jul 3, 2011",N/A,"#tambahan Memasak #Indomie Secara geriliya RT 
@miwwa
: Gara-gara nonton #MasterChefIndo jadi pengen berlagak jadi koki. Sayangnya yang bisa",2011-07-03T13:29:28.000Z
